Media Sources,Compound Score,Positive Score,Neutral Score,Negative Score,Tweet Text,Tweet ID,Date,Time_diff,Tweets Ago
CBS,0.8442,0.336,0.664,0.0,Remember @Lin_Manuel’s beautiful sonnet from the 70th Annual Tony Awards®? Relive some of the greatest moments in… https://t.co/IZjeQLd58C,1002595642093563904,2018-06-01 17:00:03,0.6538888888888889,79
CBS,0.8932,0.455,0.545,0.0,"Good friends @joshgroban and @SaraBareilles are hosting the #TonyAwards together? Well, this is bound to be fun! https://t.co/26Vgzp0s2e",1002336423436054528,2018-05-31 23:50:00,17.1675,80
CBS,0.8777,0.373,0.627,0.0,We congratulate all of our CBS #DaytimeEmmy Award winners! Check out the stars who joined @TheTalkCBS hosts to cele… https://t.co/JfUFINmYGH,991088381915316224,2018-04-30 22:54:18,744.9283333333333,81
CBS,0.0,0.0,1.0,0.0,RT @KevinJames: Getting the band back together @AdamSandler @chrisrock @MikeDelguidice1 @KevinCanWaitCBS #KevinCanWait https://t.co/Mo5EWck…,990945870257377280,2018-04-30 13:28:01,9.438055555555556,82
CBS,0.3818,0.14,0.86,0.0,See all of the stunning fashion looks from the @CBSDaytime stars on the #DaytimeEmmys red carpet:… https://t.co/iJN1ssGPvZ,990778299365318656,2018-04-30 02:22:08,11.098055555555556,83
CBS,0.8356,0.33,0.67,0.0,The 45th annual #DaytimeEmmys are here! Congratulations to all of the wonderful @CBSDaytime stars and shows nominat… https://t.co/xZhDSYnxL6,990614181882687488,2018-04-29 15:30:00,10.86888888888889,84
CBS,0.0,0.0,1.0,0.0,These stars are going undercover for #CelebrityBoss! Find out more about Celebrity @undercover_cbs premiering May 1… https://t.co/Deyn76ADT9,989650430584999936,2018-04-26 23:40:24,63.82666666666667,85
CBS,0.75,0.313,0.687,0.0,"New courage. New hope. New season. 

Season 3 of @CodeBlackCBS premieres TONIGHT at 10/9c on CBS! https://t.co/rR8xUCKlzI",989259962177044480,2018-04-25 21:48:49,25.85972222222222,86
CBS,0.5719,0.163,0.837,0.0,Celebrate #DNADay by letting your forensic flag fly and revisit some classic episodes of @CSI_CBS on CBS All Access… https://t.co/YCbHDK2r4b,989204855611834368,2018-04-25 18:09:50,3.649722222222222,87
CBS,0.6239,0.221,0.779,0.0,"Get ready for big reveals, dramatic conclusions, and huge guest stars! Find out more about the 2017-2018 season fin… https://t.co/xcBChnjEvH",989186159384387585,2018-04-25 16:55:33,1.2380555555555555,88
CBS,0.6696,0.244,0.756,0.0,Who’s ready to see these moves? 🕺 Tune in to the @latelateshow’s Carpool Karaoke Primetime Special TONIGHT at 10/9c! https://t.co/gjrURqXaPN,988523750676197376,2018-04-23 21:03:22,43.86972222222222,89
CBS,0.4019,0.137,0.863,0.0,"The 53rd #ACMawards turned into one big party when @KeithUrban and @juliamichaels performed their upbeat single ""Co… https://t.co/Q3Zj3EzuNs",988085029753511936,2018-04-22 16:00:03,29.05527777777778,90
CBS,-0.4019,0.0,0.895,0.105,A blind date was all it took. Learn more about Meghan Markle and her road to royalty from the people who know her b… https://t.co/fEAMUblPQ4,987450840913989632,2018-04-20 22:00:01,42.00055555555556,91
CBS,0.0,0.0,1.0,0.0,RT @carrieunderwood: ICYMI! Watch Carrie’s performance of #CryPretty from the #ACMawards below! -TeamCU https://t.co/T9I3ko2xFu,987384053782298624,2018-04-20 17:34:37,4.423333333333333,92
CBS,0.0,0.0,1.0,0.0,There's a new addition to the cast of the upcoming revival of Murphy Brown!  Learn more about Tyne Daly's character… https://t.co/ijSXSLyDaR,987058250720792576,2018-04-19 20:00:00,21.576944444444443,93
CBS,0.4877,0.174,0.826,0.0,"Country superstar @LukeBryanOnline delivers his moving anthem ""Most People Are Good"" at the 53rd #ACMawards:… https://t.co/GhhAsEDqmq",987043161099862016,2018-04-19 19:00:02,0.9994444444444445,94
CBS,0.4939,0.132,0.868,0.0,"Coming to CBS All Access June 14, #StrangeAngel is inspired by the real life story of Jack Parsons and explores the… https://t.co/IsPrXRNXye",987015152271683584,2018-04-19 17:08:44,1.855,95
CBS,0.4199,0.141,0.859,0.0,When you realize there are TWO episodes of @CrimMinds_CBS tonight! 👏 Who’s ready for the double-episode season fina… https://t.co/CWVAHHeIGr,986710968263741441,2018-04-18 21:00:01,20.14527777777778,96
CBS,0.7688,0.294,0.706,0.0,Giving you even more reasons to celebrate! 🎉 See which CBS series are back for another year: https://t.co/O2LI0eJXTA https://t.co/H436kL1jSK,986680197112934400,2018-04-18 18:57:45,2.037777777777778,97
CBS,0.5994,0.196,0.804,0.0,"Watch country star @blakeshelton belt out his beautiful ballad ""I Lived It"" at the 53rd #AMCawards:… https://t.co/w0WRmpQ6fk",986650577282174976,2018-04-18 17:00:03,1.9616666666666667,98
CBS,0.0903,0.14,0.736,0.125,RT @joshgroban: I AM SO HAPPY I COULD CRY BUT ITS MIDNIGHT IN JAPAN SO I WILL SLEEP BUT ‼️‼️‼️‼️👫🏆🎭😭🔜 #TonyAwards2018 https://t.co/NLss47K6…,986624055146004482,2018-04-18 15:14:39,1.7566666666666666,99
CBS,0.0,0.0,1.0,0.0,Broadway stars @SaraBareilles and @joshgroban will host @TheTonyAwards on June 10! Hear how these multi-talented ar… https://t.co/jy52FKd7t0,986623027218493440,2018-04-18 15:10:34,0.06805555555555555,100
BBC,0.0,0.0,1.0,0.0,"From Thailand's Maya Beach to Peru's Machu Picchu, these five destinations are figuring out ways of dealing with th… https://t.co/CiFe8g2OlM",986620462233989121,2018-04-18 15:00:23,0.0,1
BBC,0.6682,0.183,0.817,0.0,Some of the very finest love songs have been written about real people and real relationships. Knowing the story be… https://t.co/EEIpTu29Ib,986590191077949440,2018-04-18 13:00:06,2.004722222222222,2
BBC,0.0,0.0,1.0,0.0,"🌞 Trying to get a tan on your lunch break like... 

#Heatwave https://t.co/z5w7rGgxHE",986568021048221698,2018-04-18 11:32:00,1.4683333333333333,3
BBC,-0.4303,0.0,0.89,0.11,"RT @bbc5live: Nasa astronaut @AstroKarenN went to space when her son was three years old... 👩‍🚀

He's not too impressed by her job though!…",986566070181007360,2018-04-18 11:24:15,0.12916666666666668,4
BBC,0.4939,0.138,0.862,0.0,"RT @BBCLeeds: It's the #European Scooter Riding championships this weekend... 🛴
 
To find out all about them, @RichardStead is joined by #B…",986551937335267328,2018-04-18 10:28:05,0.9361111111111111,5
BBC,0.7349,0.213,0.732,0.055,"RT @bbcgetinspired: 🏋️ Tom is 86 and has dementia, but he can still lift more than most! And with a little bit of help, his wish came true.…",986551526759059458,2018-04-18 10:26:27,0.02722222222222222,6
BBC,0.3182,0.103,0.897,0.0,"RT @BBCNorthampton: An ancient 'henge' has been discovered near Raunds in Northamptonshire.

It's the remains of a huge ring of stones arou…",986549785078444033,2018-04-18 10:19:32,0.11527777777777778,7
BBC,0.4404,0.153,0.847,0.0,"RT @BBCR1: Is it us or does @LittleMix's Wings sound even better in Japanese...? 😍🇯🇵

#SLFN https://t.co/mWQ6MiRHM3",986546819751694336,2018-04-18 10:07:45,0.1963888888888889,8
BBC,0.636,0.166,0.834,0.0,"Check out this list of just some of the beautiful @UNESCO sites around the world. 
There are over 1,000 in total!… https://t.co/1P4b2w9LRp",986544909095141376,2018-04-18 10:00:10,0.12638888888888888,9
BBC,0.4019,0.114,0.886,0.0,RT @BBCClick: See how 3D scanning is being used to help 'preserve' over 25 historical sites from around the world #WorldHeritageDay https:/…,986544064957906944,2018-04-18 09:56:48,0.05611111111111111,10
BBC,0.6696,0.224,0.776,0.0,"RT @CBeebiesHQ: We've done it again...🥁

Tom Hardy reads The Cloudspotter this evening at 6.50pm. 📖 😍 🌟

You can thank us later! 😉

#Bedtim…",986542910849118208,2018-04-18 09:52:13,0.0763888888888889,11
BBC,0.0,0.0,1.0,0.0,#TopOfTheShop with @ChefTomKerridge continues at 8pm on @BBCTwo. 🧀 https://t.co/oLEI8I0Ib9,986538937463304198,2018-04-18 09:36:26,0.26305555555555554,12
BBC,0.4574,0.166,0.834,0.0,"What a team! 🐑 ❤️️ With help from Rosie, Pedro makes goat's cheese in his garden. #TopOfTheShop https://t.co/0WjXzIj49L",986538073818189824,2018-04-18 09:33:00,0.05722222222222222,13
BBC,0.4003,0.13,0.87,0.0,"RT @BBCArchive: Attention all #soundeffects enthusiasts!

Over 16,000 classic BBC Archive sound effects and field recordings, from air raid…",986534940459356160,2018-04-18 09:20:33,0.2075,14
BBC,0.5106,0.171,0.829,0.0,❤️🦍 This mother gorilla showered her baby boy with kisses as soon as he was born. https://t.co/O88T9j69Ga,986528070277521409,2018-04-18 08:53:15,0.455,15
BBC,0.3612,0.263,0.737,0.0,🔈✨Ever wondered what the stars sound like? https://t.co/8qWnC5JFaP,986514707749261312,2018-04-18 08:00:09,0.885,16
BBC,0.4215,0.128,0.872,0.0,Disco gave a powerful platform to artists of colour who were often female or gay – perhaps that’s why it attracted… https://t.co/HgtNgyzbHb,986505881981538310,2018-04-18 07:25:05,0.5844444444444444,17
BBC,0.4754,0.338,0.662,0.0,👶💜 Katy created this very important message about breastfeeding. https://t.co/BjPb6XLm4O,986500094194274304,2018-04-18 07:02:05,0.38333333333333336,18
BBC,-0.4767,0.0,0.871,0.129,"🤢 Ever wondered where the saying to 'get hold of the wrong end of the stick' comes from? 

The Toilet: An Unspoken… https://t.co/pet2lmWyfc",986303297928749056,2018-04-17 18:00:05,13.033333333333333,19
BBC,0.6249,0.339,0.661,0.0,"📸 20 great photos from the #GC2018 #CommonwealthGames.
👉 https://t.co/mqt18lT2IR https://t.co/2klLwCGhB4",986289198050217986,2018-04-17 17:04:03,0.9338888888888889,20
BBC,-0.4404,0.0,0.813,0.187,"🛌 Are you naturally lazy?
Scientists think your brain could actually be hard at work while you're doing nothing. https://t.co/w3bS290us5",986273157349855232,2018-04-17 16:00:19,1.0622222222222222,21
BBC,0.0,0.0,1.0,0.0,"🌸🌱🌻
10 ways to give your garden a spruce-up this spring.
👉 https://t.co/WI5mcL3Utl https://t.co/nGRAsiuPkI",986227873827688448,2018-04-17 13:00:23,2.9988888888888887,22
BBC,0.6249,0.177,0.823,0.0,"Visiting the unassuming little room where Queen Mary II took her last breaths.

Majesty &amp; Mortar: Britain's Great P… https://t.co/M3Xapgdbk2",986212694213541888,2018-04-17 12:00:03,1.0055555555555555,23
BBC,-0.5255,0.0,0.805,0.195,A new enzyme which can eat PET plastic in 2 days has been discovered by accident! https://t.co/t3wo5gdSHD,986197632925265920,2018-04-17 11:00:13,0.9972222222222222,24
BBC,-0.836,0.0,0.736,0.264,"RT @BBCOne: ""The sense of grief... it was so palpable. The waves of grief radiating off her.""

Stephen: The Murder That Changed a Nation. S…",986188193845448704,2018-04-17 10:22:42,0.6252777777777778,25
BBC,0.5719,0.179,0.821,0.0,"RT @bbcpress: BBC celebrates the UK’s thriving dance scene with season of programming on @BBCFour feat. @SJeyasinghDance, @MichaelClarkCo,…",986186394996441091,2018-04-17 10:15:33,0.11916666666666667,26
BBC,0.6597,0.231,0.769,0.0,"RT @BBCAfrica: Sure, you’re proud of your granny. But what about 92-year-old Dorothy Steel? 
She landed a role in @theblackpanther. 🎥 https…",986184972682833920,2018-04-17 10:09:54,0.09416666666666666,27
BBC,-0.5255,0.0,0.855,0.145,"RT @BBCBreakfast: She's done it! Paralysed after an accident ten years ago, this is the moment @claire80lomas completed the Manchester Mara…",986182794429763584,2018-04-17 10:01:15,0.14416666666666667,28
BBC,0.2023,0.122,0.878,0.0,Top of the Shop with @ChefTomKerridge starts at 8pm tonight on @BBCTwo. 🧀🍫🍅 https://t.co/YZLujJ6wNT,986176163180621824,2018-04-17 09:34:54,0.43916666666666665,29
BBC,0.0,0.0,1.0,0.0,Yummy-liscious! 😂🥄 Emily and Pam have found a unique way to cook their homegrown runner beans. https://t.co/AAkuGp0aHW,986175685893992448,2018-04-17 09:33:00,0.03166666666666667,30
BBC,0.0,0.0,1.0,0.0,😍🐮 These cows have been let out for the first time in five months. https://t.co/RYBwAENw0L,986152345749868546,2018-04-17 08:00:15,1.5458333333333334,31
BBC,0.2263,0.196,0.679,0.125,"RT @BBCOne: Does your pooch panic in public?
Here are some quick tips to help your dog feel calmer 🐶 #NightmarePetsSOS https://t.co/L0CXSyW…",986144856186720257,2018-04-17 07:30:30,0.49583333333333335,32
BBC,-0.7964,0.0,0.664,0.336,"Many incarcerated women are victims themselves – of mental health problems, and of crimes worse than their own. 

I… https://t.co/0o8UARgauj",986144009642041345,2018-04-17 07:27:08,0.05611111111111111,33
BBC,0.4561,0.176,0.824,0.0,"RT @bbceurovision: #Eurovision! 200 million viewers, 43 acts and one very excited @Rylan. 👉  https://t.co/wiRPwXfytw https://t.co/Vm5e8T86JA",986143599480967168,2018-04-17 07:25:30,0.02722222222222222,34
BBC,-0.7184,0.106,0.591,0.303,"Got an old bra? 👙
It could raise money for breast cancer research and help women in poverty. https://t.co/BFbBVbixBt",986137269076746241,2018-04-17 07:00:21,0.4191666666666667,35
BBC,0.0,0.0,1.0,0.0,A biopic chronicling the three-month period in 1965 which saw Dr Martin Luther King Jr lead a turbulent march from… https://t.co/ZDE1PlY9ju,985957268612177921,2018-04-16 19:05:05,11.921111111111111,36
BBC,0.5574,0.34,0.66,0.0,☺️ Emma's on a mission to spread happiness. https://t.co/lTng4P8R4E,985940992980340740,2018-04-16 18:00:25,1.0777777777777777,37
BBC,0.0,0.0,1.0,0.0,"🍜 Make the most of spring's seasonal ingredients with these light soups.
👉 https://t.co/INmUAdF21e https://t.co/ufvSD2Jxk6",985925577017208833,2018-04-16 16:59:09,1.021111111111111,38
BBC,0.4926,0.166,0.834,0.0,"RT @BBC_Teach: For #TerrificScientific's Grow investigation @CBBC_Hacker visited the National Heavy Onion Championship! 

Find out how this…",985919552633663490,2018-04-16 16:35:13,0.3988888888888889,39
BBC,0.2023,0.12,0.789,0.09,"'I will not give anyone the right to frighten me and influence my life.'

❤️ Conchita Wurst has been praised for sh… https://t.co/mRaTcDTDXh",985911474462842880,2018-04-16 16:03:07,0.535,40
BBC,0.6249,0.212,0.788,0.0,"🎶We challenge you not to bop along to this. 🥁

Percussionist Matthew Brett has been crowned the winner of the 2018… https://t.co/yh75Lhmdzm",985525655562608640,2018-04-15 14:30:01,25.551666666666666,41
BBC,0.6633,0.307,0.693,0.0,"RT @BBCOne: When the driver just LOVES to chat... 😹

#Doodlebugs https://t.co/u4vzYEz80Y",985512709243527168,2018-04-15 13:38:34,0.8575,42
BBC,0.0,0.0,1.0,0.0,💨 💸 When a gust of wind intervenes in a robbery. https://t.co/ehEIW538Yt,985507711256334336,2018-04-15 13:18:42,0.33111111111111113,43
BBC,0.0,0.0,1.0,0.0,"'Long before humans colonise Mars, our children will be living in floating nations on the sea.' https://t.co/9d1tYB1P7J",985505022992625664,2018-04-15 13:08:01,0.17805555555555555,44
BBC,0.0,0.0,1.0,0.0,"Peter Piper didn’t pick a peck of pickled peppers – Harvey did! 

🤖🌶 And he’s a robot. https://t.co/AxidLmBdgj",985489672741715969,2018-04-15 12:07:02,1.0163888888888888,45
BBC,0.0,0.0,1.0,0.0,"😱🎶❤️ Beyonce reunites Destiny's Child at Coachella.
👉 https://t.co/Fb3Rjga6X0 https://t.co/7QznbWhvbH",985479353457958912,2018-04-15 11:26:01,0.6836111111111111,46
BBC,-0.6124,0.1,0.6,0.3,"🏃‍♀️❤️15-year-old Freya, who was seriously injured in the Manchester Arena Attack, is now getting ready to take par… https://t.co/lIe1obUCjM",985474581749227521,2018-04-15 11:07:04,0.31583333333333335,47
BBC,0.0,0.0,1.0,0.0,"🎮 This dad has a genius hack for video game-addicted kids.
👉 https://t.co/5L154RYNPK https://t.co/eq6tUvLz1B",985459236028153856,2018-04-15 10:06:05,1.0163888888888888,48
BBC,0.7717,0.324,0.676,0.0,"RT @BBCFOUR: Cutest house move ever? @BBCEarth

Giraffes: Africa's Gentle Giants. Tonight, 8pm, @BBCFOUR. https://t.co/KVAMVebSHt https://t…",985450471144947712,2018-04-15 09:31:15,0.5805555555555556,49
BBC,0.632,0.409,0.591,0.0,🐶These lifesaving pooches are so clever! https://t.co/PIlYLlnLV8,985443883877371905,2018-04-15 09:05:05,0.4361111111111111,50
BBC,0.0,0.0,1.0,0.0,RT @BBCBreakfast: Mike just about dodged getting his second soaking of the Commonwealth Games this morning - this time from England’s gold…,985443260352139264,2018-04-15 09:02:36,0.04138888888888889,51
BBC,0.296,0.16,0.725,0.115,"RT @BBCSport: Beating the favourites ✅
A first Commonwealth Games gold ✅
Greatest moment in their history ✅

It has been some day for Engla…",985436345140219904,2018-04-15 08:35:07,0.45805555555555555,52
BBC,0.3182,0.095,0.905,0.0,🚢 Today marks 106 years since the sinking of the Titanic. But how was an iceberg able to bring down such a huge shi… https://t.co/kqTboaAnxc,985427512355307521,2018-04-15 08:00:01,0.585,53
BBC,0.7783,0.298,0.702,0.0,"Discover the story behind the world's richest art dynasty. 🎨

Gettys: The World's Richest Art Dynasty | 9pm |… https://t.co/dJMad7ysl6",985231480635961345,2018-04-14 19:01:04,12.9825,54
BBC,-0.3595,0.0,0.737,0.263,🥂🍾 No more drinking bubbles from a mug! https://t.co/3NQvzFeBgB,985216385902096386,2018-04-14 18:01:05,0.9997222222222222,55
BBC,0.0,0.0,1.0,0.0,"RT @BBCEarth: Otters are thriving on the Isle of Mull! 😍

#OurBluePlanet w/ @knoydartjim https://t.co/Q0I1VFh5HX",985204863343742976,2018-04-14 17:15:18,0.7630555555555556,56
BBC,0.3818,0.141,0.778,0.081,"RT @cbbc: Stop everything, this is the cutest dog we've ever seen... 
Check out more How To's in the new #CBBCBuzz app. https://t.co/pCBlIV…",985204822696759298,2018-04-14 17:15:08,0.002777777777777778,57
BBC,0.0,0.0,1.0,0.0,😻Meet the tree-climbing cat-saving superheroes of Seattle. https://t.co/6A6E251EQ0,985200018499006464,2018-04-14 16:56:03,0.31805555555555554,58
BBC,0.7783,0.271,0.729,0.0,"RT @BBCSport: By the smallest of margins, the smallest horse in the field wins the #GrandNational 

It's lucky number 13 for Tiger Roll.

R…",985195776321163269,2018-04-14 16:39:11,0.2811111111111111,59
BBC,0.0,0.0,1.0,0.0,🤔🌍Imagining a world without fossil fuels. https://t.co/5OY8cG7wSD,985186685343367168,2018-04-14 16:03:04,0.6019444444444444,60
BBC,0.3818,0.178,0.822,0.0,The colours in Giovanni Bellini's San Zaccaria altarpiece are just stunning. 😍 #Civilisations https://t.co/UXp8RxLW6I,984524304409923591,2018-04-12 20:11:00,43.867777777777775,61
BBC,0.7184,0.261,0.739,0.0,"🐶😭What did the world do to deserve these guys? 
Meet the hero dogs saving lives by giving blood. https://t.co/GCZSwOaPdV",984506709619171328,2018-04-12 19:01:05,1.1652777777777779,62
BBC,0.4404,0.139,0.861,0.0,"Can a change in home environment and parental influence improve students results and futures? 📝🎒

Living with the B… https://t.co/kWFIT8IcGf",984492128599531520,2018-04-12 18:03:09,0.9655555555555555,63
BBC,-0.4215,0.0,0.811,0.189,"🍜🍜🍜
This Korean man is tackling loneliness by eating mountains of food. https://t.co/NpxyFfNpw9",984476746463539200,2018-04-12 17:02:01,1.018888888888889,64
BBC,0.0,0.0,1.0,0.0,"This is how homophobia feels in 2018.
#TimeForLove https://t.co/Dk2F3dDLPl",984446321410101253,2018-04-12 15:01:07,2.015,65
BBC,0.4588,0.188,0.812,0.0,RT @bbceurovision: When you realise the #Eurovision Grand Final is only a month away. https://t.co/coNTpEwSHZ,984433136867205122,2018-04-12 14:08:44,0.8730555555555556,66
BBC,0.7351,0.256,0.744,0.0,RT @BBCFrontRow: Which colour smells like chocolate? 🍫The wonderful @Joannechocolat joined us this week and told us about her synaesthesia…,984433086652993537,2018-04-12 14:08:32,0.0033333333333333335,67
BBC,0.4404,0.104,0.896,0.0,"RT @BBCBreakfast: Are you a night owl  🌙🦉or a morning lark ☀️🐦?
Here’s how it could affect your health
For some of you this will be good ne…",984430506254192642,2018-04-12 13:58:17,0.17083333333333334,68
BBC,-0.1779,0.0,0.909,0.091,YouTube star @JessiePaege has prompted a conversation about social anxiety saying it's not just about staying in an… https://t.co/5uAhX0Fhdt,984415891873042432,2018-04-12 13:00:12,0.9680555555555556,69
BBC,0.0,0.0,1.0,0.0,"RT @BBCSport: 🙈🙈🙈

#bbcgoldcoast #GC2018 https://t.co/MazG4UZUU5",984409831271469056,2018-04-12 12:36:07,0.4013888888888889,70
BBC,0.0,0.0,1.0,0.0,"🐮💦 Just some cows, having a wee swim. https://t.co/0ZNd2xlys1",984400860775157760,2018-04-12 12:00:29,0.5938888888888889,71
BBC,0.5994,0.206,0.794,0.0,"RT @BBCBreakfast: If you loved the #MikeDrop...it's not the first time he'd done a #MikeFlop 🤣
@mikebreakfast https://t.co/dQWsGHiojI",984396181861208065,2018-04-12 11:41:53,0.31,72
BBC,0.0,0.0,1.0,0.0,"RT @BBCRadio4: ""Having a woman in power was one of the most unnatural circumstances that could possibly be imagined.""
The story of Wu Zetia…",984387945481326592,2018-04-12 11:09:09,0.5455555555555556,73
BBC,0.1139,0.064,0.936,0.0,"RT @bbcmusic: ""I feel it's just the beginning for us as well...""
Don't miss @LittleMix taking on #GigInAMinute 🎤on this week's #SoundsLikeF…",984386736213110784,2018-04-12 11:04:21,0.08,74
BBC,0.0,0.0,1.0,0.0,"Does 'only child syndrome' actually exist?
@1xtra &amp; @BBCAsianNetwork presenter @MimShaikh_ explores... 
👉… https://t.co/b1jQgV1Ylc",984385909226340353,2018-04-12 11:01:04,0.05472222222222222,75
BBC,0.0,0.0,1.0,0.0,"📚 JRR Tolkien's The Fall of Gondolin, which was begun more than 100 years ago, will finally be published in August.… https://t.co/BeL1fYedyJ",984370681155674112,2018-04-12 10:00:33,1.0086111111111111,76
BBC,0.4824,0.258,0.742,0.0,"RT @bbcmusic: TOO EXCITED FOR THIS 😍 
@5SOS @BBCOne #SoundsLikeFridayNight https://t.co/mR4CV6CcdQ",984358406801776640,2018-04-12 09:11:47,0.8127777777777778,77
BBC,-0.836,0.0,0.611,0.389,"Val lost her lower jaw to cancer, and is undergoing reconstructive surgery to rebuild it.
#Hospital https://t.co/6VnBibH3B3",984340423563935745,2018-04-12 08:00:19,1.191111111111111,78
BBC,0.0,0.0,1.0,0.0,"New research suggests that modern humans were living in Saudi Arabia about 85,000 years ago.
👉… https://t.co/YLc3xkjNhF",984332068879589377,2018-04-12 07:27:07,0.5533333333333333,79
BBC,0.34,0.179,0.821,0.0,Street artists are giving old buildings in Lisbon an incredible makeover. https://t.co/xg9AVYjIvn,984325525954056192,2018-04-12 07:01:07,0.43333333333333335,80
BBC,0.6757,0.268,0.649,0.083,"Love hurts, but this is a step too far...

💍 People are getting finger piercings instead of engagement rings.
👉… https://t.co/eargluPvnC",983302516879314944,2018-04-09 11:16:03,67.75111111111111,81
BBC,0.0,0.0,1.0,0.0,"😴🐻 When the weather is so cold that you can't bear to get up. 
#MondayMorning https://t.co/JhfqRhL5fQ",983293795327455233,2018-04-09 10:41:24,0.5775,82
BBC,0.0,0.0,1.0,0.0,RT @BBCTwo: Every Saga must come to an end... #TheBridge https://t.co/YNyeMUM8A2,983267520697323520,2018-04-09 08:56:59,1.7402777777777778,83
BBC,-0.3252,0.0,0.891,0.109,"RT @BBCRadio4: ""If a £100 coat is half price, and you buy it, you haven't saved £50 you've spent £50.""
https://t.co/yKrYlW9jf6",983263467900755968,2018-04-09 08:40:53,0.2683333333333333,84
BBC,0.0,0.0,1.0,0.0,"😲🚂 Hop onboard the train that (somehow) squeezes through a crowded market near Bangkok, eight times a day! https://t.co/htvLHtJdPH",983253432852271105,2018-04-09 08:01:01,0.6644444444444444,85
BBC,-0.3182,0.0,0.897,0.103,"The story of why the Roman Baths developed, how they were lost for many centuries and how they were rediscovered.… https://t.co/zEzPchOgPO",983244892976631809,2018-04-09 07:27:04,0.5658333333333333,86
BBC,0.0,0.0,1.0,0.0,🏥 How can #3DPrinting be of use in surgery? https://t.co/3LQkXMMHwo,983238138989510656,2018-04-09 07:00:14,0.44722222222222224,87
BBC,0.0,0.0,1.0,0.0,"😺💦 This is Maya the jaguar's very first swim!  
#BigCatsAboutTheHouse https://t.co/IacZP3ltf3",983057408539971584,2018-04-08 19:02:05,11.969166666666666,88
BBC,0.4939,0.314,0.686,0.0,😂 Need a hand getting the kids to bed? https://t.co/JAUkyoVSA8,983042554382966784,2018-04-08 18:03:03,0.9838888888888889,89
BBC,0.25,0.147,0.765,0.088,"'Silencing masks' and 'wife auctions': What life used to be like for women. 
👉 https://t.co/7Z1bcXKgOx https://t.co/gzm7Hf3loH",983033012538363909,2018-04-08 17:25:08,0.6319444444444444,90
BBC,0.0,0.0,1.0,0.0,"🦖😂 Philomena Cunk examines the barbaric conditions in which we keep today's dinosaurs.
#CunkOnBritain  https://t.co/nBav5dqh7a",983028458136723457,2018-04-08 17:07:02,0.3016666666666667,91
BBC,0.0,0.0,1.0,0.0,"RT @bbcgetinspired: Meet Sue...

She is planning to run the 2018 @LondonMarathon to prove someone with vascular dementia can do it. 🙌

➡ ht…",983021883141615616,2018-04-08 16:40:55,0.43527777777777776,92
BBC,-0.2263,0.0,0.894,0.106,🎨 Victoria Lomasko is a Russian graphic artist who's travelled up and down her country painting 'forgotten women'. https://t.co/XtlpBlAYb0,983013361997746177,2018-04-08 16:07:03,0.5644444444444444,93
BBC,0.0,0.0,1.0,0.0,"🎶 The search for the next Young Musician has begun, and the first @BBCYoungMus semi-finalist of 2018 has been confi… https://t.co/klUA4GWtb0",983004289152020480,2018-04-08 15:31:00,0.6008333333333333,94
BBC,0.0,0.0,1.0,0.0,"'If boys are getting diagnosed with autism, girls need exactly the same.' https://t.co/f7Aft0LWwB",982999274702213121,2018-04-08 15:11:04,0.3322222222222222,95
BBC,-0.2023,0.0,0.811,0.189,💃🕺 Meet the kids cutting some serious shapes on the streets of Lagos. https://t.co/3ySZPqua01,982979907436318720,2018-04-08 13:54:07,1.2825,96
BBC,0.875,0.393,0.607,0.0,"RT @BBCSport: What a nice surprise 😍💍

Two of @TeamEngland 's basketball players got engaged on court at the Commonwealths. 

Congrats @Jam…",982972240999350273,2018-04-08 13:23:39,0.5077777777777778,97
BBC,0.2732,0.512,0.488,0.0,😂 'Surprise me'. https://t.co/Jo7illTafh,982967060534882304,2018-04-08 13:03:04,0.34305555555555556,98
BBC,-0.0772,0.0,0.936,0.064,"When doctors found a large tumour on little Poppy’s brain, her parents faced one of the toughest decisions of their… https://t.co/MGM0dpxlFH",982936152394039297,2018-04-08 11:00:15,2.0469444444444442,99
BBC,0.5859,0.213,0.787,0.0,"RT @BBCSport: Beauty queen ✅
Commonwealth Games weightlifting silver medallist ✅

Introducing Sarah Davies...

#GC2018 #bbcgoldcoast https:…",982924789617774592,2018-04-08 10:15:06,0.7525,100
